id,object_id,content_type_id,tag_id
117334,42145,9,14679
117335,42143,9,14679
117336,42141,9,14679
117337,43232,9,14679
117338,43232,9,16080
117339,43233,9,14679
117340,43233,9,16080
117341,43234,9,14679
117342,43235,9,14679
117343,43235,9,16477
117344,43234,9,16022
117345,43236,9,11528
117346,43236,9,11526
117347,43237,9,11528
117348,43237,9,11526
117349,43238,9,11528
117350,43238,9,11526
117351,43239,9,11528
117352,43239,9,11526
117353,43233,9,545
117354,43233,9,15299
117355,43233,9,833
117356,43232,9,545
117357,43232,9,15299
117358,43232,9,833
117359,43234,9,16080
117360,43234,9,545
117361,43234,9,15299
117362,43234,9,833
117365,43235,9,15299
117366,43235,9,833
117367,43226,9,16479
117368,43226,9,8253
117369,43240,9,16477
117370,43241,9,16477
117371,43242,9,16477
117372,43243,9,16477
117373,43244,9,16477
117374,43245,9,16477
117375,43246,9,16477
117376,43247,9,16477
117377,43248,9,16477
117378,43249,9,16477
117379,43250,9,16477
117380,43251,9,16477
117381,43252,9,16477
117382,43253,9,16477
117383,43254,9,16477
117384,43255,9,16477
117385,43256,9,16477
117386,43257,9,16477
117387,43258,9,16477
117388,43259,9,16477
117389,43260,9,16477
117390,43261,9,16477
117391,43262,9,16477
117392,43263,9,16477
117393,43264,9,16477
117394,43240,9,833
117395,43240,9,15299
117396,43240,9,2593
117397,43241,9,833
117398,43241,9,15299
117399,43241,9,2593
117400,43242,9,833
117401,43242,9,15299
117402,43242,9,2593
117403,43243,9,833
117404,43243,9,15299
117405,43243,9,2593
117406,43244,9,833
117407,43244,9,15299
117408,43244,9,2593
117409,43245,9,833
117410,43245,9,15299
117411,43245,9,2593
117412,43246,9,833
117413,43246,9,15299
117414,43246,9,2593
117415,43235,9,2593
117416,43247,9,833
117417,43247,9,15299
117418,43247,9,2593
117419,43248,9,833
117420,43248,9,15299
117421,43248,9,2593
117422,43249,9,833
117423,43249,9,15299
117424,43249,9,2593
117425,43250,9,833
117426,43250,9,15299
117427,43250,9,2593
117428,43251,9,833
117429,43251,9,15299
117430,43251,9,2593
117431,43252,9,833
117432,43252,9,15299
117433,43252,9,2593
117434,43253,9,833
117435,43253,9,15299
117436,43253,9,2593
117437,43254,9,833
117438,43254,9,15299
117439,43254,9,2593
117440,43255,9,833
117441,43255,9,15299
117442,43255,9,2593
117443,43256,9,833
117444,43256,9,15299
117445,43256,9,2593
117446,43257,9,833
117447,43257,9,15299
117448,43257,9,2593
117449,43258,9,833
117450,43258,9,15299
117451,43258,9,2593
117452,43259,9,833
117453,43259,9,15299
117454,43259,9,2593
117455,43260,9,833
117456,43260,9,15299
117457,43260,9,2593
117458,43261,9,833
117459,43261,9,15299
117460,43261,9,2593
117461,43262,9,833
117462,43262,9,15299
117463,43262,9,2593
117464,43263,9,833
117465,43263,9,15299
117466,43263,9,2593
117467,43264,9,833
117468,43264,9,15299
117469,43264,9,2593
117470,43261,9,28
117471,43264,9,28
117472,43257,9,234
117473,43256,9,234
117474,43254,9,1497
117475,43248,9,1668
117476,43249,9,7500
117477,43250,9,2822
117478,43251,9,2822
117479,43240,9,32
117480,43235,9,3646
117481,43247,9,16481
117482,43245,9,16481
117483,43244,9,16481
117484,43252,9,135
117485,43265,9,3142
117486,43266,9,3142
117488,21184,9,4604
117489,43268,9,4604
117490,43268,9,28
117491,43269,9,4604
117492,43269,9,28
117493,43270,9,4604
117494,43270,9,28
117496,43271,9,28
117497,27446,9,3786
117498,43272,9,3142
117499,43273,9,3142
117500,43274,9,3142
117501,43275,9,3142
117502,43276,9,3142
117503,43277,9,16482
117504,43278,9,16482
117505,43279,9,16482
117506,43280,9,16482
117507,43281,9,16482
117508,43282,9,16482
117509,43283,9,16482
117510,43284,9,16482
117511,43285,9,16482
117512,43286,9,16482
117513,43287,9,16482
117514,43288,9,16482
117515,43289,9,16482
117516,43290,9,16482
117517,43291,9,16482
117518,43292,9,16482
117519,43293,9,16482
117520,43294,9,16482
117521,43295,9,16482
117522,43296,9,16482
117523,43297,9,16482
117524,43298,9,16482
117525,43299,9,16482
117526,43300,9,16482
117527,43301,9,16482
117528,43302,9,16482
117529,43303,9,16482
117530,43277,9,15299
117531,43278,9,15299
117532,43279,9,15299
117533,43280,9,15299
117534,43281,9,15299
117535,43282,9,15299
117536,43283,9,15299
117537,43284,9,15299
117538,43285,9,15299
117539,43286,9,15299
117540,43287,9,15299
117541,43288,9,15299
117542,43289,9,15299
117543,43290,9,15299
117544,43291,9,15299
117545,43292,9,15299
117546,43293,9,15299
117547,43294,9,15299
117548,43295,9,15299
117549,43296,9,15299
117550,43297,9,15299
117551,43298,9,15299
117552,43299,9,15299
117553,43300,9,15299
117554,43301,9,15299
117555,43302,9,15299
117556,43303,9,15299
117557,43277,9,16484
117558,43278,9,16484
117559,43279,9,16484
117560,43280,9,16484
117561,43281,9,16484
117562,43282,9,16484
117563,43283,9,16484
117564,43284,9,16484
117565,43285,9,16484
117566,43286,9,16484
117567,43287,9,16484
117568,43288,9,16484
117569,43289,9,16484
117570,43290,9,16484
117571,43291,9,16484
117572,43292,9,16484
117573,43293,9,16484
117574,43294,9,16484
117575,43295,9,16484
117576,43296,9,16484
117577,43297,9,16484
117578,43298,9,16484
117579,43299,9,16484
117580,43300,9,16484
117581,43301,9,16484
117582,43302,9,16484
117583,43303,9,16484
117584,43277,9,3443
117585,43278,9,3443
117586,43279,9,3443
117587,43280,9,3443
117588,43281,9,3443
117589,43282,9,3443
117590,43283,9,3443
117591,43284,9,3443
117592,43285,9,3443
117593,43286,9,3443
117594,43287,9,3443
117595,43288,9,3443
117596,43289,9,3443
117597,43290,9,3443
117598,43291,9,3443
117599,43292,9,3443
117600,43293,9,3443
117601,43294,9,3443
117602,43295,9,3443
117603,43296,9,3443
117604,43297,9,3443
117605,43298,9,3443
117606,43299,9,3443
117607,43300,9,3443
117608,43301,9,3443
117609,43302,9,3443
117610,43303,9,3443
117611,43277,9,833
117612,43278,9,833
117613,43279,9,833
117614,43280,9,833
117615,43281,9,833
117616,43282,9,833
117617,43283,9,833
117618,43284,9,833
117619,43285,9,833
117620,43286,9,833
117621,43287,9,833
117622,43288,9,833
117623,43289,9,833
117624,43290,9,833
117625,43291,9,833
117626,43292,9,833
117627,43293,9,833
117628,43294,9,833
117629,43295,9,833
117630,43296,9,833
117631,43297,9,833
117632,43298,9,833
117633,43299,9,833
117634,43300,9,833
117635,43301,9,833
117636,43302,9,833
117637,43303,9,833
117640,43308,9,2944
117641,43308,9,2946
117642,43308,9,135
117643,43308,9,651
117644,43308,9,5264
117645,43308,9,5265
117646,43308,9,26
117647,43304,9,3142
117650,43307,9,3142
117651,43309,9,16485
117652,43310,9,16485
117653,43311,9,16485
117654,43312,9,16485
117655,43313,9,16485
117656,43314,9,16485
117657,43315,9,16485
117658,43316,9,16485
117659,43317,9,16485
117660,43318,9,16485
117661,43319,9,16485
117662,43320,9,16485
117663,43321,9,16485
117664,43322,9,16485
117665,43323,9,16485
117666,43324,9,16485
117667,43325,9,16485
117668,43326,9,16485
117669,43327,9,16485
117670,43328,9,16485
117671,43329,9,16485
117672,43330,9,16485
117673,43331,9,16485
117674,43332,9,16485
117675,43333,9,16485
117676,43334,9,16485
117677,43335,9,16485
117678,43336,9,16485
117679,43337,9,16485
117680,43338,9,16485
117681,43339,9,16485
117682,43340,9,16485
117683,43341,9,16485
117684,43342,9,16485
117685,43343,9,16485
117686,43344,9,16485
117687,43309,9,2615
117688,43310,9,2615
117689,43311,9,2615
117690,43312,9,2615
117691,43313,9,2615
117692,43314,9,2615
117693,43315,9,2615
117694,43316,9,2615
117695,43317,9,2615
117696,43318,9,2615
117697,43319,9,2615
117698,43320,9,2615
117699,43321,9,2615
117700,43322,9,2615
117701,43323,9,2615
117702,43324,9,2615
117703,43325,9,2615
117704,43326,9,2615
117705,43327,9,2615
117706,43328,9,2615
117707,43329,9,2615
117708,43330,9,2615
117709,43331,9,2615
117710,43332,9,2615
117711,43333,9,2615
117712,43334,9,2615
117713,43335,9,2615
117714,43336,9,2615
117715,43337,9,2615
117716,43338,9,2615
117717,43339,9,2615
117718,43340,9,2615
117719,43341,9,2615
117720,43342,9,2615
117721,43343,9,2615
117722,43344,9,2615
117723,43309,9,15299
117724,43310,9,15299
117725,43311,9,15299
117726,43312,9,15299
117727,43313,9,15299
117728,43314,9,15299
117729,43315,9,15299
117730,43316,9,15299
117731,43317,9,15299
117732,43318,9,15299
117733,43319,9,15299
117734,43320,9,15299
117735,43321,9,15299
117736,43322,9,15299
117737,43323,9,15299
117738,43324,9,15299
117739,43325,9,15299
117740,43326,9,15299
117741,43327,9,15299
117742,43328,9,15299
117743,43329,9,15299
117744,43330,9,15299
117745,43331,9,15299
117746,43332,9,15299
117747,43333,9,15299
117748,43334,9,15299
117749,43335,9,15299
117750,43336,9,15299
117751,43337,9,15299
117752,43338,9,15299
117753,43339,9,15299
117754,43340,9,15299
117755,43341,9,15299
117756,43342,9,15299
117757,43343,9,15299
117758,43344,9,15299
117759,43309,9,833
117760,43310,9,833
117761,43311,9,833
117762,43312,9,833
117763,43313,9,833
117764,43314,9,833
117765,43315,9,833
117766,43316,9,833
117767,43317,9,833
117768,43318,9,833
117769,43319,9,833
117770,43320,9,833
117771,43321,9,833
117772,43322,9,833
117773,43323,9,833
117774,43324,9,833
117775,43325,9,833
117776,43326,9,833
117777,43327,9,833
117778,43328,9,833
117779,43329,9,833
117780,43330,9,833
117781,43331,9,833
117782,43332,9,833
117783,43333,9,833
117784,43334,9,833
117785,43335,9,833
117786,43336,9,833
117787,43337,9,833
117788,43338,9,833
117789,43339,9,833
117790,43340,9,833
117791,43341,9,833
117792,43342,9,833
117793,43343,9,833
117794,43344,9,833
117795,43345,9,16486
117796,43354,9,16486
117797,43353,9,16486
117798,43352,9,16486
117799,43351,9,16486
117800,43350,9,16486
117801,43349,9,16486
117802,43348,9,16486
117803,43347,9,16486
117804,43356,9,16486
117805,43355,9,16486
117806,43357,9,16486
117807,43360,9,16486
117808,43359,9,16486
117809,43358,9,16486
117810,43361,9,16486
117811,43362,9,16486
117812,43363,9,16486
117813,43365,9,16486
117814,43364,9,16486
117815,43373,9,16486
117816,43372,9,16486
117817,43371,9,16486
117818,43370,9,16486
117819,43369,9,16486
117820,43368,9,16486
117821,43367,9,16486
117822,43366,9,16486
117823,43375,9,16486
117824,43374,9,16486
117825,43357,9,833
117826,43357,9,15299
117827,43357,9,2615
117828,43358,9,833
117829,43358,9,15299
117830,43358,9,2615
117831,43359,9,833
117832,43359,9,15299
117833,43359,9,2615
117834,43360,9,833
117835,43360,9,15299
117836,43360,9,2615
117837,43375,9,2822
117838,43336,9,2822
117839,43337,9,2822
117840,43346,9,2822
117841,43375,9,261
117842,43346,9,261
117843,43337,9,261
117844,43336,9,261
117845,43250,9,261
117846,42183,9,261
117847,42182,9,261
117848,42180,9,261
117849,42179,9,261
117850,41742,9,261
117851,41257,9,261
117852,41256,9,261
117853,41255,9,261
117854,41254,9,261
117855,39455,9,261
117856,43376,9,3142
117857,43377,9,15534
117858,43378,9,15534
117859,43379,9,15534
117860,43380,9,15534
117861,43381,9,15534
117862,43382,9,15534
117863,43383,9,15534
117864,43384,9,15534
117865,43385,9,15534
117866,43386,9,15534
117867,43387,9,15534
117868,43388,9,15534
117869,43389,9,15534
117870,43390,9,15534
117871,43391,9,15534
117872,43391,9,9011
117873,43391,9,9054
117874,43377,9,9011
117875,43377,9,9054
117876,43378,9,9011
117877,43378,9,9054
117878,43379,9,9011
117879,43379,9,9054
117880,43380,9,9011
117881,43380,9,9054
117882,43381,9,9011
117883,43381,9,9054
117884,43382,9,9011
117885,43382,9,9054
117886,43383,9,9011
117887,43383,9,9054
117888,43384,9,9011
117889,43384,9,9054
117890,43385,9,9011
117891,43385,9,9054
117892,43386,9,9011
117893,43386,9,9054
117894,43387,9,9011
117895,43387,9,9054
117896,43388,9,9011
117897,43388,9,9054
117898,43389,9,9011
117899,43389,9,9054
117900,43390,9,9011
117901,43390,9,9054
117902,43412,9,68
117903,43412,9,2277
117904,43412,9,70
117905,2464,9,70
117906,2071,9,70
117907,43413,9,68
117908,43413,9,2277
117909,43413,9,70
117910,43411,9,833
117911,43411,9,70
117912,43410,9,833
117913,43410,9,70
117914,43394,9,833
117915,43394,9,70
117916,43395,9,833
117917,43395,9,70
117918,43396,9,833
117919,43396,9,70
117920,43397,9,833
117921,43397,9,70
117922,43398,9,833
117923,43398,9,70
117924,43399,9,833
117925,43399,9,70
117926,43400,9,833
117927,43400,9,70
117928,43401,9,833
117929,43401,9,70
117930,43402,9,833
117931,43402,9,70
117932,43403,9,833
117933,43403,9,70
117934,43404,9,833
117935,43404,9,70
117936,43405,9,833
117937,43405,9,70
117938,43406,9,833
117939,43406,9,70
117940,43407,9,833
117941,43407,9,70
117942,43408,9,833
117943,43408,9,70
117944,43409,9,833
117945,43409,9,70
117946,43392,9,833
117947,43392,9,70
117948,43393,9,833
117949,43393,9,70
117950,43374,9,3142
117951,43373,9,3142
117952,43372,9,3142
117953,43371,9,3142
117954,43369,9,3142
117955,43370,9,3142
117956,43368,9,833
117957,43367,9,833
117958,43366,9,833
117959,43365,9,833
117960,43364,9,833
117961,43363,9,833
117962,43362,9,833
117963,43361,9,833
117964,43356,9,12875
117965,43355,9,12875
117966,43354,9,12875
117967,43353,9,12875
117974,43345,9,261
117975,43347,9,198
117976,43348,9,198
117977,43349,9,198
117978,43350,9,198
117979,43351,9,198
117980,43352,9,198
117981,43375,9,833
117982,43375,9,2937
117983,43367,9,2937
117984,43368,9,2937
117985,43366,9,2937
117986,43365,9,2937
117987,43364,9,2937
117988,43363,9,2937
117989,43362,9,2937
117990,43361,9,2937
117991,43347,9,833
117992,43348,9,833
117993,43349,9,833
117994,43350,9,833
117995,43351,9,833
117996,43352,9,833
117997,43365,9,261
117998,43365,9,2822
118002,43350,9,261
118003,43350,9,2822
118004,35223,9,11952
118005,43403,9,222
118006,32446,9,1362
118007,43416,9,9011
118008,43416,9,9054
118010,43414,9,2740
118011,43417,9,16487
118012,43418,9,16487
118013,43419,9,16487
118014,43420,9,16487
118015,43421,9,16487
118016,43422,9,16487
118017,43423,9,16487
118018,43424,9,16487
118019,43425,9,16487
118020,43426,9,16487
118021,43427,9,16487
118022,43428,9,16487
118023,43429,9,16487
118024,43430,9,16487
118025,43431,9,16487
118026,43432,9,16487
118027,43433,9,16487
118028,43417,9,16489
118029,43418,9,16489
118030,43419,9,16489
118031,43420,9,16489
118032,43421,9,16489
118033,43422,9,16489
118034,43423,9,16489
118035,43424,9,16489
118036,43425,9,16489
118037,43426,9,16489
118038,43427,9,16489
118039,43428,9,16489
118040,43429,9,16489
118041,43430,9,16489
118042,43431,9,16489
118043,43432,9,16489
118044,43433,9,16489
118045,43434,9,3142
118046,43435,9,3142
118051,43440,9,255
118052,43440,9,2690
118053,43440,9,5721
118054,10109,9,2690
118055,3697,9,16022
118056,43439,9,2740
118057,43439,9,3646
118058,43439,9,403
118059,43437,9,3686
118060,43436,9,2985
118061,43436,9,32
118062,43436,9,26
118063,43437,9,3688
118064,43437,9,14810
118065,43438,9,1260
118066,18027,9,719
118067,18028,9,719
118068,18029,9,719
118069,43438,9,719
118070,43435,9,1611
118071,43434,9,353
118072,43414,9,2846
118073,43415,9,367
118074,43376,9,2750
118075,43376,9,2860
118076,43306,9,15689
118077,43306,9,99
118078,43306,9,2828
118079,43307,9,1012
118080,43415,9,133
118081,43415,9,102
118082,43415,9,937
118083,43415,9,234
118084,43415,9,15600
118085,43415,9,249
118086,43415,9,58
118087,21527,9,133
118088,21527,9,102
118089,21527,9,937
118090,21527,9,15600
118091,21527,9,249
118092,21527,9,58
118093,43265,9,534
118094,43265,9,210
118095,43265,9,16491
118096,43265,9,721
118097,43267,9,8149
118098,43267,9,1859
118099,19037,9,16022
118101,43228,9,16495
118103,43439,9,470
118104,43441,9,104
118105,43441,9,58
118106,43442,9,3142
118107,43442,9,15342
118108,43441,9,15342
118109,43440,9,15342
118111,10280,9,16498
118112,1925,9,16022
118113,1249,9,16022
118114,43446,9,9011
118115,43446,9,9054
118116,43443,9,14819
118117,43443,9,14821
118118,43443,9,14950
118119,43443,9,234
118120,43443,9,2769
118121,43443,9,4435
118122,43443,9,20
118123,34389,9,14819
118124,34389,9,14821
118125,34389,9,14950
118126,34295,9,14819
118127,34295,9,14821
118128,34295,9,14950
118129,25284,9,14819
118130,25284,9,14821
118131,25284,9,14950
118132,24509,9,14819
118133,24509,9,14821
118134,24509,9,14950
118135,21507,9,14819
118136,21507,9,14821
118137,21507,9,14950
118138,21448,9,14819
118139,21448,9,14821
118140,21448,9,14950
118141,43445,9,9011
118142,43445,9,9054
118143,43444,9,3142
118144,43447,9,4604
118145,43447,9,6722
118146,43447,9,5879
118147,43447,9,1311
118148,43448,9,3786
118149,43448,9,6722
118150,43448,9,4604
118151,43448,9,1311
118152,43449,9,3786
118153,43449,9,4604
118154,43450,9,4604
118155,43450,9,28
118156,43451,9,4604
118157,43451,9,3786
118158,34401,9,5151
118159,43452,9,255
118160,43452,9,234
118161,43453,9,255
118162,43453,9,234
118163,43454,9,522
118164,43454,9,2985
118165,43454,9,16500
118166,43454,9,16502
118167,43455,9,3121
118168,43455,9,2985
118169,43455,9,234
118170,43448,9,16151
118171,557,10,16512
118172,557,10,16513
118173,557,10,16514
118174,557,10,16503
118175,557,10,16504
118176,557,10,16505
118177,557,10,16506
118178,557,10,16507
118179,557,10,16508
118180,557,10,16509
118181,557,10,16510
118182,557,10,16511
118183,43456,9,16151
118184,42117,9,16151
118185,43457,9,16151
118186,43458,9,16151
118187,43459,9,16151
118188,43460,9,16151
118189,43461,9,16151
118190,43462,9,16151
118191,43463,9,16151
118192,43464,9,16151
118193,43465,9,16151
118194,43456,9,4604
118195,43457,9,4604
118196,43458,9,4604
118197,43459,9,4604
118198,43460,9,4604
118199,43461,9,4604
118200,43462,9,4604
118201,43463,9,4604
118202,43464,9,4604
118203,43465,9,4604
118204,43456,9,3786
118205,43457,9,3786
118206,43458,9,3786
118207,43459,9,3786
118208,43460,9,3786
118209,43461,9,3786
118210,43462,9,3786
118211,43463,9,3786
118212,43464,9,3786
118213,43465,9,3786
118214,43456,9,1311
118215,43457,9,1311
118216,43458,9,1311
118217,43459,9,1311
118218,43460,9,1311
118219,43461,9,1311
118220,43462,9,1311
118221,43463,9,1311
118222,43464,9,1311
118223,43465,9,1311
118224,43456,9,985
118225,43457,9,985
118226,43458,9,985
118227,43448,9,985
118228,43459,9,985
118229,43460,9,985
118230,43461,9,985
118231,43462,9,985
118232,43463,9,985
118233,43464,9,985
118234,43465,9,985
118235,43456,9,6722
118236,42117,9,6722
118237,43457,9,6722
118238,43458,9,6722
118239,43459,9,6722
118240,43460,9,6722
118241,43461,9,6722
118242,43462,9,6722
118243,43463,9,6722
118244,43464,9,6722
118245,43465,9,6722
118246,43456,9,16516
118247,42117,9,16516
118248,43457,9,16516
118249,43458,9,16516
118250,43448,9,16516
118251,43459,9,16516
118252,43460,9,16516
118253,43461,9,16516
118254,43462,9,16516
118255,43463,9,16516
118256,43464,9,16516
118257,43465,9,16516
118258,43456,9,15299
118259,42117,9,15299
118260,43457,9,15299
118261,43458,9,15299
118262,43448,9,15299
118263,43459,9,15299
118264,43460,9,15299
118265,43461,9,15299
118266,43462,9,15299
118267,43463,9,15299
118268,43464,9,15299
118269,43465,9,15299
118270,558,10,16517
118271,558,10,16518
118272,558,10,16519
118273,558,10,16520
118274,558,10,16521
118275,558,10,16522
118276,558,10,16523
118277,558,10,16524
118278,43466,9,16151
118279,43467,9,16151
118280,43468,9,16151
118281,43469,9,16151
118282,43470,9,16151
118283,43471,9,16151
118284,43472,9,16151
118285,43473,9,16151
118286,43466,9,4604
118287,43467,9,4604
118288,43468,9,4604
118289,43469,9,4604
118290,43470,9,4604
118291,43471,9,4604
118292,43472,9,4604
118293,43473,9,4604
118294,43466,9,28
118295,43467,9,28
118296,43468,9,28
118297,43469,9,28
118298,43470,9,28
118299,43471,9,28
118300,43472,9,28
118301,43473,9,28
118302,43466,9,6722
118303,43467,9,6722
118304,43468,9,6722
118305,43469,9,6722
118306,43470,9,6722
118307,43471,9,6722
118308,43472,9,6722
118309,43473,9,6722
118310,43466,9,15299
118311,43467,9,15299
118312,43468,9,15299
118313,43469,9,15299
118314,43470,9,15299
118315,43471,9,15299
118316,43472,9,15299
118317,43473,9,15299
118318,43466,9,16516
118319,43467,9,16516
118320,43468,9,16516
118321,43469,9,16516
118322,43470,9,16516
118323,43471,9,16516
118324,43472,9,16516
118325,43473,9,16516
118326,43466,9,1311
118327,43467,9,1311
118328,43468,9,1311
118329,43469,9,1311
118330,43470,9,1311
118331,43471,9,1311
118332,43472,9,1311
118333,43473,9,1311
118334,43466,9,985
118335,43467,9,985
118336,43468,9,985
118337,43469,9,985
118338,43470,9,985
118339,43471,9,985
118340,43472,9,985
118341,43473,9,985
118342,559,10,16525
118343,559,10,16526
118344,559,10,16527
118345,559,10,16528
118346,559,10,16529
118347,559,10,16530
118348,43474,9,16151
118349,43475,9,16151
118350,43476,9,16151
118351,43477,9,16151
118352,43478,9,16151
118353,43479,9,16151
118354,43474,9,16532
118355,43475,9,16532
118356,43476,9,16532
118357,43477,9,16532
118358,43478,9,16532
118359,43479,9,16532
118360,43474,9,15299
118361,43475,9,15299
118362,43476,9,15299
118363,43477,9,15299
118364,43478,9,15299
118365,43479,9,15299
118366,43474,9,16516
118367,43475,9,16516
118368,43476,9,16516
118369,43477,9,16516
118370,43478,9,16516
118371,43479,9,16516
118372,43474,9,6722
118373,43475,9,6722
118374,43476,9,6722
118375,43477,9,6722
118376,43478,9,6722
118377,43479,9,6722
118378,43474,9,985
118379,43475,9,985
118380,43476,9,985
118381,43477,9,985
118382,43478,9,985
118383,43479,9,985
118384,43474,9,10321
118385,43475,9,10321
118386,43476,9,10321
118387,43477,9,10321
118388,43478,9,10321
118389,43479,9,10321
118390,560,10,16533
118391,560,10,16534
118392,560,10,16535
118393,560,10,16536
118394,560,10,16537
118395,560,10,16538
118396,43480,9,16151
118397,43481,9,16151
118398,43482,9,16151
118399,43483,9,16151
118400,43484,9,16151
118401,42080,9,16151
118402,43480,9,16532
118403,43481,9,16532
118404,43482,9,16532
118405,43483,9,16532
118406,43484,9,16532
118407,42080,9,16532
118408,43480,9,10321
118409,43481,9,10321
118410,43482,9,10321
118411,43483,9,10321
118412,43484,9,10321
118413,43480,9,985
118414,43481,9,985
118415,43482,9,985
118416,43483,9,985
118417,43484,9,985
118418,42080,9,985
118419,43480,9,6722
118420,43481,9,6722
118421,43482,9,6722
118422,43483,9,6722
118423,43484,9,6722
118424,42080,9,6722
118425,43480,9,15299
118426,43481,9,15299
118427,43482,9,15299
118428,43483,9,15299
118429,43484,9,15299
118430,42080,9,15299
118431,43480,9,16516
118432,43481,9,16516
118433,43482,9,16516
118434,43483,9,16516
118435,43484,9,16516
118436,42080,9,16516
118437,43444,9,2599
118438,43444,9,20
118439,40017,9,11952
118440,24616,9,16022
118441,19028,9,11952
118442,43441,9,16022
118443,9336,9,16022
118444,42657,9,16022
118445,42043,9,16022
118446,9635,9,16022
118447,43488,9,1311
118448,43487,9,1311
118449,43486,9,1311
118450,561,10,16539
118451,561,10,16540
118452,43485,9,3142
118453,43491,9,3142
118454,43492,9,3142
118455,43489,9,16541
118456,43490,9,16541
118457,43489,9,14557
118458,43490,9,14557
118459,43492,9,234
118460,23885,9,16022
118462,40966,9,16022
118463,37056,9,16022
118464,42665,9,16022
118465,30283,9,16022
118466,34275,9,16022
118467,43494,9,3142
118468,43493,9,351
118469,43493,9,833
118470,43493,9,1479
118471,43493,9,228
118472,43493,9,395
118473,24599,9,16542
118474,24599,9,206
118475,26320,9,12677
118476,26319,9,16543
118477,26320,9,16543
118478,26333,9,16543
118480,26253,9,16543
118481,26254,9,16543
118482,26255,9,16543
118483,26256,9,16543
118484,26257,9,16543
118485,26258,9,16543
118486,26259,9,16543
118487,26260,9,16543
118488,26261,9,16543
118489,26262,9,16543
118490,26263,9,16543
118491,26264,9,16543
118492,26265,9,16543
118493,26266,9,16543
118494,26267,9,16543
118495,26268,9,16543
118496,26269,9,16543
118497,26270,9,16543
118498,26271,9,16543
118499,26272,9,16543
118500,26273,9,16543
118501,26274,9,16543
118502,26275,9,16543
118503,26276,9,16543
118504,26277,9,16543
118505,26278,9,16543
118506,26279,9,16543
118507,24438,9,16543
118508,26280,9,16543
118509,26281,9,16543
118510,26282,9,16543
118511,26283,9,16543
118512,26284,9,16543
118513,26285,9,16543
118514,26286,9,16543
118515,26287,9,16543
118516,26288,9,16543
118517,26289,9,16543
118518,26290,9,16543
118519,26291,9,16543
118520,26292,9,16543
118521,26293,9,16543
118522,26294,9,16543
118523,26295,9,16543
118524,26296,9,16543
118525,26297,9,16543
118526,26298,9,16543
118527,26299,9,16543
118528,26300,9,16543
118529,26301,9,16543
118530,26302,9,16543
118531,26303,9,16543
118532,26304,9,16543
118533,26305,9,16543
118534,26306,9,16543
118535,26307,9,16543
118536,26308,9,16543
118537,26309,9,16543
118538,26310,9,16543
118539,26311,9,16543
118540,26312,9,16543
118541,26313,9,16543
118542,26314,9,16543
118543,26315,9,16543
118544,26316,9,16543
118545,26317,9,16543
118546,26318,9,16543
118547,26321,9,16543
118548,26322,9,16543
118549,26323,9,16543
118550,26324,9,16543
118551,26326,9,16543
118552,26327,9,16543
118553,26328,9,16543
118554,26329,9,16543
118555,26330,9,16543
118556,26331,9,16543
118557,26332,9,16543
118558,43769,9,12657
118559,43769,9,3027
118560,43769,9,4604
118562,43769,9,15299
118563,43770,9,12657
118564,43770,9,3027
118565,43770,9,4604
118567,43770,9,15299
118570,42665,9,16544
118571,42655,9,16544
118572,42659,9,16544
118573,43769,9,16544
118574,43770,9,16544
118575,42656,9,16544
118576,42661,9,16544
118577,42660,9,16544
118578,42658,9,16544
118579,42663,9,16544
118580,42657,9,16544
118581,43772,9,16545
118582,43773,9,16545
118583,43774,9,16545
118584,43775,9,16545
118585,43776,9,16545
118586,43777,9,16545
118587,43778,9,16545
118589,43779,9,16545
118590,43780,9,16545
118591,43781,9,16545
118592,43782,9,16545
118593,43783,9,16545
118594,43784,9,16545
118595,43785,9,16545
118596,43772,9,13090
118597,43773,9,13090
118598,43774,9,13090
118599,43775,9,13090
118600,43776,9,13090
118601,43777,9,13090
118602,43778,9,13090
118604,43779,9,13090
118605,43780,9,13090
118606,43781,9,13090
118607,43782,9,13090
118608,43783,9,13090
118609,43784,9,13090
118610,43785,9,13090
118611,43786,9,16546
118612,43787,9,16546
118613,43788,9,16546
118614,43789,9,16546
118615,43790,9,16546
118616,43539,9,16546
118617,43524,9,16546
118618,43578,9,16546
118619,43523,9,16546
118620,43562,9,16546
118621,43791,9,16546
118622,43792,9,16546
118623,43793,9,16546
118624,43794,9,16546
118625,43795,9,16546
118626,43796,9,16546
118627,43797,9,16546
118628,43798,9,16546
118629,43799,9,16546
118630,43800,9,16546
118631,43801,9,16546
118632,43802,9,16546
118633,43786,9,3142
118634,43787,9,3142
118635,43788,9,3142
118636,43789,9,3142
118637,43790,9,3142
118638,43539,9,3142
118639,43524,9,3142
118640,43578,9,3142
118641,43523,9,3142
118642,43562,9,3142
118643,43791,9,3142
118644,43792,9,3142
118645,43793,9,3142
118646,43794,9,3142
118647,43795,9,3142
118648,43796,9,3142
118649,43797,9,3142
118650,43798,9,3142
118651,43799,9,3142
118652,43800,9,3142
118653,43801,9,3142
118654,43802,9,3142
118655,43805,9,16547
118656,43806,9,16547
118657,43807,9,16547
118658,43808,9,16547
118659,43809,9,16547
118660,43810,9,16547
118661,43811,9,16547
118662,43812,9,16547
118663,43813,9,16547
118664,43814,9,16547
118665,43815,9,16547
